ABV,STATE,FIP,NAME,FPL150,TEN,TEN-YBL6,TEN-BLD,TEN-HFL,UNITS,FREQUENCY,HINCP*UNITS,ELEP*UNITS,GASP*UNITS,FULP*UNITS,HINCP UNITS,ELEP UNITS,GASP UNITS,FULP UNITS,WHITE ALONE HISPANIC OR LATINO,WHITE ALONE NOT HISPANIC OR LATINO,BLACK OR AFRICAN AMERICAN ALONE,AMERICAN INDIAN AND ALASKA NATIVE ALONE,ASIAN ALONE,NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE,SOME OTHER RACE ALONE,TWO OR MORE RACES,LESS THAN HIGH SCHOOL,HIGH SCHOOL,ASSOCIATES OR SOME COLLEGE,BACHELORS OR HIGHER
WY,56,56001,Albany County,0-100%,OWN,OWNER 1960-79,OWNER MOBILE_TRAILER,OWNER BOTTLED GAS,1.7201836,2.0,15936.28668456,1189.0391726308007,3217.828655305496,7.746190476190476e-11,1.6267,1.6267,1.6267,1.6267,0.0,1.0237385719301255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7319507631073627,0.0
WY,56,56001,Albany County,0-100%,OWN,OWNER 1960-79,OWNER MOBILE_TRAILER,OWNER ELECTRICITY,9.2281092,5.52,49538.11913551404,11783.551494220508,1509.5985845746952,2.3874453666666666e-10,3.6959092000000004,3.6959092000000004,3.6959092000000004,3.6959092000000004,0.0,3.139921312170993,0.0,0.0,0.0,0.0,0.0,0.0,0.5503668201883295,0.6351522069790694,0.0,1.0401391895252692
WY,56,56001,Albany County,0-100%,OWN,OWNER 1960-79,OWNER MOBILE_TRAILER,OWNER OTHER,3.4333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WY,56,56001,Albany County,0-100%,OWN,OWNER 1960-79,OWNER MOBILE_TRAILER,OWNER UTILITY GAS,25.419927,11.308,216524.445773549,29995.767559196436,31010.953526285575,2.800268006475148e-09,24.0546182,24.0546182,21.9932182,24.0546182,0.0,14.655797700226199,0.0,0.0,0.0,0.0,0.0,0.0,2.4830556302391273,7.448435542567169,2.6752736598526554,0.0
WY,56,56001,Albany County,0-100%,OWN,OWNER 1960-79,OWNER MOBILE_TRAILER,OWNER WOOD,3.2959174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WY,56,56001,Albany County,0-100%,OWN,OWNER 1980-99,OWNER 1 ATTACHED,OWNER BOTTLED GAS,0.0097018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WY,56,56001,Albany County,0-100%,OWN,OWNER 1980-99,OWNER 1 ATTACHED,OWNER ELECTRICITY,0.1616318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WY,56,56001,Albany County,0-100%,OWN,OWNER 1980-99,OWNER 1 ATTACHED,OWNER UTILITY GAS,4.7315146,8.126,59032.418876607124,7448.448945589348,845.25843744,1.8721175037037036e-10,4.7315146,4.7315146,1.0042,4.7315146,0.0,4.0123816165318145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5280380513116831,1.1802282620086446
WY,56,56001,Albany County,0-100%,OWN,OWNER 1980-99,OWNER 1 DETACHED,OWNER BOTTLED GAS,8.2880474,6.324,66822.81301543441,30032.500912473693,30035.512082298515,196.00933934451274,8.2549474,8.2549474,8.2549474,8.2549474,0.0,13.959406769946376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.454694672465662
WY,56,56001,Albany County,0-100%,OWN,OWNER 1980-99,OWNER 1 DETACHED,OWNER ELECTRICITY,9.1593212,1.9897785057639223,98967.50591572918,4054.5524085615225,4007.6923336763693,3.8668209311896836e-10,7.5486211999999995,7.5486211999999995,7.5486211999999995,7.5486211999999995,0.0,8.550890447835586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5232478696495841,1.6778865363456117,0.0
