ABV,STATE,FIP,NAME,FPL150,TEN,TEN-YBL6,TEN-BLD,TEN-HFL,UNITS,FREQUENCY,HINCP*UNITS,ELEP*UNITS,GASP*UNITS,FULP*UNITS,HINCP UNITS,ELEP UNITS,GASP UNITS,FULP UNITS,WHITE ALONE HISPANIC OR LATINO,WHITE ALONE NOT HISPANIC OR LATINO,BLACK OR AFRICAN AMERICAN ALONE,AMERICAN INDIAN AND ALASKA NATIVE ALONE,ASIAN ALONE,NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE,SOME OTHER RACE ALONE,TWO OR MORE RACES,LESS THAN HIGH SCHOOL,HIGH SCHOOL,ASSOCIATES OR SOME COLLEGE,BACHELORS OR HIGHER
RI,44,44001,Bristol County,0-100%,OWN,OWNER 1960-79,OWNER 1 DETACHED,OWNER UTILITY GAS,25.2667434,18.346,401566.12973403936,55322.93602403559,33462.356863117864,1.3127996493333331e-09,20.767981,20.767981,20.767981,20.767981,0.0,45.028731644666564,0.0,0.0,0.0,0.0,0.0,0.686181804152006,2.4207089258739756,0.0,1.0265543983499668,4.1832251591957945
RI,44,44001,Bristol County,0-100%,OWN,OWNER 1960-79,OWNER 20-49 UNIT,OWNER UTILITY GAS,2.9829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RI,44,44001,Bristol County,0-100%,OWN,OWNER 1960-79,OWNER 50+ UNIT,OWNER UTILITY GAS,3.8964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RI,44,44001,Bristol County,0-100%,OWN,OWNER 1980-99,OWNER 1 ATTACHED,OWNER FUEL OIL,0.31277520000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RI,44,44001,Bristol County,0-100%,OWN,OWNER 1980-99,OWNER 1 ATTACHED,OWNER UTILITY GAS,11.650396,12.513805966210755,70363.26697070502,10464.755456019057,14342.583335860552,6.661384720720719e-10,11.650396,11.650396,11.650396,11.650396,0.0,17.0001498505249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8892585491366982,8.881370368099569
RI,44,44001,Bristol County,0-100%,OWN,OWNER 1980-99,OWNER 1 DETACHED,OWNER BOTTLED GAS,2.2679184,5.0,7782.46719705,1437.8014680315584,6369.508537745234,1.2763333333333335e-10,1.1486999999999998,1.1486999999999998,1.1486999999999998,1.1486999999999998,0.0,1.6538305960269024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4830064525518081
RI,44,44001,Bristol County,0-100%,OWN,OWNER 1980-99,OWNER 1 DETACHED,OWNER ELECTRICITY,0.142164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RI,44,44001,Bristol County,0-100%,OWN,OWNER 1980-99,OWNER 1 DETACHED,OWNER FUEL OIL,29.871589399999998,29.308,233842.39512841604,206764.16990406904,6012.613924777937,145488.11679455487,29.871589399999998,29.871589399999998,29.871589399999998,29.871589399999998,0.0,55.95785498895797,0.0,0.0,0.0,0.0,0.0,0.0,1.119660048621887,7.202383631045551,0.6904478318837646,8.35799916806345
RI,44,44001,Bristol County,0-100%,OWN,OWNER 1980-99,OWNER 1 DETACHED,OWNER OTHER,1.4804,2.0,16819.10552796,3088.30459544691,1.0743813962325019e-09,11745.200422469032,1.4804,1.4804,1.4804,1.4804,0.0,2.259697789370131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.430676889868256
RI,44,44001,Bristol County,0-100%,OWN,OWNER 1980-99,OWNER 1 DETACHED,OWNER UTILITY GAS,2.4206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RI,44,44001,Bristol County,0-100%,OWN,OWNER 1980-99,OWNER 2 UNIT,OWNER BOTTLED GAS,0.1037509999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RI,44,44001,Bristol County,0-100%,OWN,OWNER 1980-99,OWNER 2 UNIT,OWNER ELECTRICITY,0.7954378999999999,0.718,493.5809632649999,615.2327282943957,3.3299388070283934e-11,3.1004545454545456e-12,0.0341049999999999,0.0341049999999999,0.0341049999999999,0.0341049999999999,0.0,0.0252737308697734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0100504379911357
RI,44,44001,Bristol County,0-100%,OWN,OWNER 1980-99,OWNER 2 UNIT,OWNER UTILITY GAS,0.1401371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RI,44,44001,Bristol County,0-100%,OWN,OWNER 1980-99,OWNER 3-4 UNIT,OWNER ELECTRICITY,0.143207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RI,44,44001,Bristol County,0-100%,OWN,OWNER 1980-99,OWNER 3-4 UNIT,OWNER UTILITY GAS,0.3364541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
